State,County,City,Date,Total_Cases
New Jersey,Camden,MERCHANTVILLE,4/19/2020,14
New Jersey,Camden,MT. EPHRAIM,4/19/2020,8
New Jersey,Camden,OAKLYN,4/19/2020,9
New Jersey,Camden,PENNSAUKEN,4/19/2020,207
New Jersey,Camden,PINE HILL,4/19/2020,35
New Jersey,Camden,RUNNEMEDE,4/19/2020,23
New Jersey,Camden,SOMERDALE,4/19/2020,21
New Jersey,Camden,STRATFORD,4/19/2020,14
New Jersey,Camden,VOORHEES TWP,4/19/2020,149
New Jersey,Camden,WATERFORD TWP,4/19/2020,13
New Jersey,Camden,WINSLOW TWP,4/19/2020,149
New Jersey,Camden,WOODLYNNE,4/19/2020,30
New Jersey,Camden,UNKNOWN,4/19/2020,6
New Jersey,Camden,AUDUBON BORO,4/21/2020,18
New Jersey,Camden,BARRINGTON,4/21/2020,16
New Jersey,Camden,BELLMAWR,4/21/2020,27
New Jersey,Camden,BERLIN BORO,4/21/2020,20
New Jersey,Camden,BERLIN TWP,4/21/2020,1
New Jersey,Camden,BROOKLAWN,4/21/2020,6
New Jersey,Camden,CAMDEN,4/21/2020,510
New Jersey,Camden,CHERRY HILL,4/21/2020,308
New Jersey,Camden,CHESILHURST,4/21/2020,10
New Jersey,Camden,CLEMENTON,4/21/2020,20
New Jersey,Camden,COLLINGSWOOD,4/21/2020,31
New Jersey,Camden,GIBBSBORO,4/21/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/21/2020,25
New Jersey,Camden,GLOUCESTER TWP,4/21/2020,210
New Jersey,Camden,HADDONFIELD,4/21/2020,25
New Jersey,Camden,HADDON HEIGHTS,4/21/2020,10
New Jersey,Camden,HADDON TWP,4/21/2020,33
New Jersey,Camden,HI-NELLA,4/21/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/21/2020,8
New Jersey,Camden,LAWNSIDE,4/21/2020,13
New Jersey,Camden,LINDENWOLD,4/21/2020,84
New Jersey,Camden,MAGNOLIA,4/21/2020,10
New Jersey,Camden,MERCHANTVILLE,4/21/2020,15
New Jersey,Camden,MT. EPHRAIM,4/21/2020,8
New Jersey,Camden,OAKLYN,4/21/2020,9
New Jersey,Camden,PENNSAUKEN,4/21/2020,217
New Jersey,Camden,PINE HILL,4/21/2020,36
New Jersey,Camden,RUNNEMEDE,4/21/2020,23
New Jersey,Camden,SOMERDALE,4/21/2020,22
New Jersey,Camden,STRATFORD,4/21/2020,16
New Jersey,Camden,VOORHEES TWP,4/21/2020,150
New Jersey,Camden,WATERFORD TWP,4/21/2020,13
New Jersey,Camden,WINSLOW TWP,4/21/2020,156
New Jersey,Camden,WOODLYNNE,4/21/2020,30
New Jersey,Camden,UNKNOWN,4/21/2020,4
New Jersey,Camden,AUDUBON BORO,4/22/2020,19
New Jersey,Camden,BARRINGTON,4/22/2020,16
New Jersey,Camden,BELLMAWR,4/22/2020,29
New Jersey,Camden,BERLIN BORO,4/22/2020,23
New Jersey,Camden,BERLIN TWP,4/22/2020,1
New Jersey,Camden,BROOKLAWN,4/22/2020,6
New Jersey,Camden,CAMDEN,4/22/2020,541
New Jersey,Camden,CHERRY HILL,4/22/2020,338
New Jersey,Camden,CHESILHURST,4/22/2020,10
New Jersey,Camden,CLEMENTON,4/22/2020,21
New Jersey,Camden,COLLINGSWOOD,4/22/2020,31
New Jersey,Camden,GIBBSBORO,4/22/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/22/2020,27
New Jersey,Camden,GLOUCESTER TWP,4/22/2020,218
New Jersey,Camden,HADDONFIELD,4/22/2020,25
New Jersey,Camden,HADDON HEIGHTS,4/22/2020,10
New Jersey,Camden,HADDON TWP,4/22/2020,35
New Jersey,Camden,HI-NELLA,4/22/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/22/2020,9
New Jersey,Camden,LAWNSIDE,4/22/2020,14
New Jersey,Camden,LINDENWOLD,4/22/2020,89
New Jersey,Camden,MAGNOLIA,4/22/2020,11
New Jersey,Camden,MERCHANTVILLE,4/22/2020,15
New Jersey,Camden,MT. EPHRAIM,4/22/2020,8
New Jersey,Camden,OAKLYN,4/22/2020,11
New Jersey,Camden,PENNSAUKEN,4/22/2020,226
New Jersey,Camden,PINE HILL,4/22/2020,38
New Jersey,Camden,RUNNEMEDE,4/22/2020,27
New Jersey,Camden,SOMERDALE,4/22/2020,22
New Jersey,Camden,STRATFORD,4/22/2020,16
New Jersey,Camden,VOORHEES TWP,4/22/2020,161
New Jersey,Camden,WATERFORD TWP,4/22/2020,13
New Jersey,Camden,WINSLOW TWP,4/22/2020,164
New Jersey,Camden,WOODLYNNE,4/22/2020,31
New Jersey,Camden,UNKNOWN,4/22/2020,4
New Jersey,Camden,AUDUBON BORO,4/23/2020,21
New Jersey,Camden,BARRINGTON,4/23/2020,16
New Jersey,Camden,BELLMAWR,4/23/2020,29
New Jersey,Camden,BERLIN BORO,4/23/2020,23
New Jersey,Camden,BERLIN TWP,4/23/2020,2
New Jersey,Camden,BROOKLAWN,4/23/2020,7
New Jersey,Camden,CAMDEN,4/23/2020,584
New Jersey,Camden,CHERRY HILL,4/23/2020,351
New Jersey,Camden,CHESILHURST,4/23/2020,10
New Jersey,Camden,CLEMENTON,4/23/2020,24
New Jersey,Camden,COLLINGSWOOD,4/23/2020,32
New Jersey,Camden,GIBBSBORO,4/23/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/23/2020,27
New Jersey,Camden,GLOUCESTER TWP,4/23/2020,222
New Jersey,Camden,HADDONFIELD,4/23/2020,25
New Jersey,Camden,HADDON HEIGHTS,4/23/2020,10
New Jersey,Camden,HADDON TWP,4/23/2020,36
New Jersey,Camden,HI-NELLA,4/23/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/23/2020,9
New Jersey,Camden,LAWNSIDE,4/23/2020,15
New Jersey,Camden,LINDENWOLD,4/23/2020,95
New Jersey,Camden,MAGNOLIA,4/23/2020,11
New Jersey,Camden,MERCHANTVILLE,4/23/2020,16
New Jersey,Camden,MT. EPHRAIM,4/23/2020,8
New Jersey,Camden,OAKLYN,4/23/2020,11
New Jersey,Camden,PENNSAUKEN,4/23/2020,233
New Jersey,Camden,PINE HILL,4/23/2020,38
New Jersey,Camden,RUNNEMEDE,4/23/2020,28
New Jersey,Camden,SOMERDALE,4/23/2020,23
New Jersey,Camden,STRATFORD,4/23/2020,16
New Jersey,Camden,VOORHEES TWP,4/23/2020,165
New Jersey,Camden,WATERFORD TWP,4/23/2020,13
New Jersey,Camden,WINSLOW TWP,4/23/2020,169
New Jersey,Camden,WOODLYNNE,4/23/2020,33
New Jersey,Camden,UNKNOWN,4/23/2020,4
New Jersey,Camden,AUDUBON BORO,4/24/2020,21
New Jersey,Camden,BARRINGTON,4/24/2020,16
New Jersey,Camden,BELLMAWR,4/24/2020,30
New Jersey,Camden,BERLIN BORO,4/24/2020,24
New Jersey,Camden,BERLIN TWP,4/24/2020,2
New Jersey,Camden,BROOKLAWN,4/24/2020,7
New Jersey,Camden,CAMDEN,4/24/2020,620
New Jersey,Camden,CHERRY HILL,4/24/2020,374
New Jersey,Camden,CHESILHURST,4/24/2020,10
New Jersey,Camden,CLEMENTON,4/24/2020,24
New Jersey,Camden,COLLINGSWOOD,4/24/2020,33
New Jersey,Camden,GIBBSBORO,4/24/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/24/2020,27
New Jersey,Camden,GLOUCESTER TWP,4/24/2020,231
New Jersey,Camden,HADDONFIELD,4/24/2020,25
New Jersey,Camden,HADDON HEIGHTS,4/24/2020,10
New Jersey,Camden,HADDON TWP,4/24/2020,36
New Jersey,Camden,HI-NELLA,4/24/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/24/2020,10
New Jersey,Camden,LAWNSIDE,4/24/2020,16
New Jersey,Camden,LINDENWOLD,4/24/2020,103
New Jersey,Camden,MAGNOLIA,4/24/2020,12
New Jersey,Camden,MERCHANTVILLE,4/24/2020,16
New Jersey,Camden,MT. EPHRAIM,4/24/2020,8
New Jersey,Camden,OAKLYN,4/24/2020,12
New Jersey,Camden,PENNSAUKEN,4/24/2020,242
New Jersey,Camden,PINE HILL,4/24/2020,40
New Jersey,Camden,RUNNEMEDE,4/24/2020,28
New Jersey,Camden,SOMERDALE,4/24/2020,23
New Jersey,Camden,STRATFORD,4/24/2020,17
New Jersey,Camden,VOORHEES TWP,4/24/2020,174
New Jersey,Camden,WATERFORD TWP,4/24/2020,16
New Jersey,Camden,WINSLOW TWP,4/24/2020,179
New Jersey,Camden,WOODLYNNE,4/24/2020,36
New Jersey,Camden,UNKNOWN,4/24/2020,0
New Jersey,Camden,AUDUBON BORO,4/25/2020,26
New Jersey,Camden,BARRINGTON,4/25/2020,18
New Jersey,Camden,BELLMAWR,4/25/2020,32
New Jersey,Camden,BERLIN BORO,4/25/2020,26
New Jersey,Camden,BERLIN TWP,4/25/2020,3
New Jersey,Camden,BROOKLAWN,4/25/2020,7
New Jersey,Camden,CAMDEN,4/25/2020,666
New Jersey,Camden,CHERRY HILL,4/25/2020,396
New Jersey,Camden,CHESILHURST,4/25/2020,11
New Jersey,Camden,CLEMENTON,4/25/2020,24
New Jersey,Camden,COLLINGSWOOD,4/25/2020,34
New Jersey,Camden,GIBBSBORO,4/25/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/25/2020,28
New Jersey,Camden,GLOUCESTER TWP,4/25/2020,246
New Jersey,Camden,HADDONFIELD,4/25/2020,27
New Jersey,Camden,HADDON HEIGHTS,4/25/2020,11
New Jersey,Camden,HADDON TWP,4/25/2020,40
New Jersey,Camden,HI-NELLA,4/25/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/25/2020,10
New Jersey,Camden,LAWNSIDE,4/25/2020,19
New Jersey,Camden,LINDENWOLD,4/25/2020,110
New Jersey,Camden,MAGNOLIA,4/25/2020,12
New Jersey,Camden,MERCHANTVILLE,4/25/2020,16
New Jersey,Camden,MT. EPHRAIM,4/25/2020,8
New Jersey,Camden,OAKLYN,4/25/2020,12
New Jersey,Camden,PENNSAUKEN,4/25/2020,253
New Jersey,Camden,PINE HILL,4/25/2020,43
New Jersey,Camden,RUNNEMEDE,4/25/2020,30
New Jersey,Camden,SOMERDALE,4/25/2020,24
New Jersey,Camden,STRATFORD,4/25/2020,19
New Jersey,Camden,VOORHEES TWP,4/25/2020,185
New Jersey,Camden,WATERFORD TWP,4/25/2020,18
New Jersey,Camden,WINSLOW TWP,4/25/2020,188
New Jersey,Camden,WOODLYNNE,4/25/2020,41
New Jersey,Camden,UNKNOWN,4/25/2020,4
New Jersey,Camden,AUDUBON BORO,4/26/2020,25
New Jersey,Camden,BARRINGTON,4/26/2020,18
New Jersey,Camden,BELLMAWR,4/26/2020,33
New Jersey,Camden,BERLIN BORO,4/26/2020,27
New Jersey,Camden,BERLIN TWP,4/26/2020,5
New Jersey,Camden,BROOKLAWN,4/26/2020,7
New Jersey,Camden,CAMDEN,4/26/2020,700
New Jersey,Camden,CHERRY HILL,4/26/2020,397
New Jersey,Camden,CHESILHURST,4/26/2020,11
New Jersey,Camden,CLEMENTON,4/26/2020,25
New Jersey,Camden,COLLINGSWOOD,4/26/2020,34
New Jersey,Camden,GIBBSBORO,4/26/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/26/2020,28
New Jersey,Camden,GLOUCESTER TWP,4/26/2020,249
New Jersey,Camden,HADDONFIELD,4/26/2020,27
New Jersey,Camden,HADDON HEIGHTS,4/26/2020,11
New Jersey,Camden,HADDON TWP,4/26/2020,40
New Jersey,Camden,HI-NELLA,4/26/2020,2
New Jersey,Camden,LAUREL SPRINGS,4/26/2020,10
New Jersey,Camden,LAWNSIDE,4/26/2020,19
New Jersey,Camden,LINDENWOLD,4/26/2020,111
New Jersey,Camden,MAGNOLIA,4/26/2020,12
New Jersey,Camden,MERCHANTVILLE,4/26/2020,16
New Jersey,Camden,MT. EPHRAIM,4/26/2020,8
New Jersey,Camden,OAKLYN,4/26/2020,17
New Jersey,Camden,PENNSAUKEN,4/26/2020,255
New Jersey,Camden,PINE HILL,4/26/2020,45
New Jersey,Camden,RUNNEMEDE,4/26/2020,32
New Jersey,Camden,SOMERDALE,4/26/2020,24
New Jersey,Camden,STRATFORD,4/26/2020,20
New Jersey,Camden,VOORHEES TWP,4/26/2020,192
New Jersey,Camden,WATERFORD TWP,4/26/2020,18
New Jersey,Camden,WINSLOW TWP,4/26/2020,193
New Jersey,Camden,WOODLYNNE,4/26/2020,42
New Jersey,Camden,UNKNOWN,4/26/2020,5
New Jersey,Camden,AUDUBON BORO,4/27/2020,26
New Jersey,Camden,BARRINGTON,4/27/2020,20
New Jersey,Camden,BELLMAWR,4/27/2020,39
New Jersey,Camden,BERLIN BORO,4/27/2020,27
New Jersey,Camden,BERLIN TWP,4/27/2020,6
New Jersey,Camden,BROOKLAWN,4/27/2020,8
New Jersey,Camden,CAMDEN,4/27/2020,750
New Jersey,Camden,CHERRY HILL,4/27/2020,415
New Jersey,Camden,CHESILHURST,4/27/2020,11
New Jersey,Camden,CLEMENTON,4/27/2020,26
New Jersey,Camden,COLLINGSWOOD,4/27/2020,35
New Jersey,Camden,GIBBSBORO,4/27/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/27/2020,30
New Jersey,Camden,GLOUCESTER TWP,4/27/2020,271
New Jersey,Camden,HADDONFIELD,4/27/2020,27
New Jersey,Camden,HADDON HEIGHTS,4/27/2020,11
New Jersey,Camden,HADDON TWP,4/27/2020,44
New Jersey,Camden,HI-NELLA,4/27/2020,3
New Jersey,Camden,LAUREL SPRINGS,4/27/2020,11
New Jersey,Camden,LAWNSIDE,4/27/2020,19
New Jersey,Camden,LINDENWOLD,4/27/2020,120
New Jersey,Camden,MAGNOLIA,4/27/2020,12
New Jersey,Camden,MERCHANTVILLE,4/27/2020,17
New Jersey,Camden,MT. EPHRAIM,4/27/2020,9
New Jersey,Camden,OAKLYN,4/27/2020,17
New Jersey,Camden,PENNSAUKEN,4/27/2020,262
New Jersey,Camden,PINE HILL,4/27/2020,46
New Jersey,Camden,RUNNEMEDE,4/27/2020,32
New Jersey,Camden,SOMERDALE,4/27/2020,25
New Jersey,Camden,STRATFORD,4/27/2020,22
New Jersey,Camden,VOORHEES TWP,4/27/2020,201
New Jersey,Camden,WATERFORD TWP,4/27/2020,18
New Jersey,Camden,WINSLOW TWP,4/27/2020,215
New Jersey,Camden,WOODLYNNE,4/27/2020,43
New Jersey,Camden,UNKNOWN,4/27/2020,5
New Jersey,Camden,AUDUBON BORO,4/28/2020,26
New Jersey,Camden,BARRINGTON,4/28/2020,20
New Jersey,Camden,BELLMAWR,4/28/2020,43
New Jersey,Camden,BERLIN BORO,4/28/2020,28
New Jersey,Camden,BERLIN TWP,4/28/2020,6
New Jersey,Camden,BROOKLAWN,4/28/2020,8
New Jersey,Camden,CAMDEN,4/28/2020,785
New Jersey,Camden,CHERRY HILL,4/28/2020,445
New Jersey,Camden,CHESILHURST,4/28/2020,11
New Jersey,Camden,CLEMENTON,4/28/2020,27
New Jersey,Camden,COLLINGSWOOD,4/28/2020,37
New Jersey,Camden,GIBBSBORO,4/28/2020,4
New Jersey,Camden,GLOUCESTER CITY,4/28/2020,31
New Jersey,Camden,GLOUCESTER TWP,4/28/2020,280
New Jersey,Camden,HADDONFIELD,4/28/2020,27
New Jersey,Camden,HADDON HEIGHTS,4/28/2020,11
New Jersey,Camden,HADDON TWP,4/28/2020,46
New Jersey,Camden,HI-NELLA,4/28/2020,3
